White noise,Positive bias,Negative bias
29.148939,28.488568,30.152516
29.078143,28.414923,30.109910
29.218529,28.325218,30.001286
29.202240,28.332620,30.086549
29.168780,28.385214,30.144433
29.199543,28.402315,30.076859
29.127157,28.462653,29.916495
29.293692,28.449726,30.018366
29.085722,28.286022,30.034481
29.182850,28.294315,30.024387
29.141752,28.400813,30.002932
29.188596,28.298131,30.002101
29.117830,28.480786,30.161783
29.239286,28.370091,29.977437
29.103400,28.390401,29.898454
29.197216,28.374351,30.006393
29.301488,28.354249,30.050794
29.130880,28.341217,30.140773
29.180263,28.470308,30.090654
29.200066,28.463126,30.073560
29.212246,28.368655,30.102063
29.287747,28.331090,29.958798
29.136901,28.455467,29.982263
29.251232,28.293122,30.002045
29.255762,28.299085,29.984492
29.172089,28.437198,29.918251
29.291193,28.257533,30.113475
29.239647,28.430908,30.031804
29.247220,28.379913,30.052578
29.336351,28.416691,30.003650
29.116321,28.480414,30.009975
29.285662,28.320434,29.911887
29.327358,28.310897,30.048839
29.314027,28.465220,30.073991
29.204947,28.384759,29.994515
29.299503,28.373541,29.936402
29.198491,28.455375,29.980247
29.208700,28.472184,29.986480
29.157838,28.469505,30.031675
29.128259,28.387390,29.987031
29.142451,28.460160,30.066918
29.195806,28.492349,30.105469
29.139591,28.252951,30.076477
29.112378,28.362727,30.041005
29.232407,28.354493,30.052987
29.186586,28.407787,30.082599
29.111678,28.376776,30.160734
29.172112,28.286123,30.027812
29.258627,28.564471,30.005566
29.291800,28.279342,30.009821
29.199596,28.370943,29.960147
29.196497,28.385674,29.967113
29.244999,28.240747,29.927228
29.272074,28.381996,30.002046
29.186236,28.359511,29.982391
29.272162,28.408394,30.053964
29.126699,28.406549,30.103081
29.258184,28.491731,30.165512
29.207654,28.382047,30.035152
29.070123,28.385820,29.910240
29.204721,28.328126,30.139057
29.227098,28.432582,29.874948
29.195325,28.303324,30.143589
29.216682,28.409347,30.115569
29.123166,28.466186,29.968233
29.235744,28.398765,29.954604
29.167638,28.403740,29.938594
29.174466,28.482830,30.112152
29.175262,28.285857,30.098919
29.122559,28.447037,29.982974
29.166128,28.370769,30.085520
29.205466,28.243624,29.856980
29.232926,28.470209,30.023833
29.198209,28.404559,30.140655
29.251260,28.241381,29.963739
29.262315,28.328305,30.094693
29.131716,28.202244,30.095461
29.137742,28.387404,30.019277
29.090166,28.326628,29.981370
29.188837,28.577697,30.079093
29.024592,28.271218,29.846841
29.205779,28.293518,29.984032
29.142903,28.533650,29.988921
29.300706,28.357781,30.065350
29.217979,28.251961,30.057923
29.121080,28.406503,30.112422
29.225099,28.233114,29.991006
29.202766,28.379872,30.076621
29.144240,28.438136,29.933360
29.165407,28.355509,30.071590
29.180218,28.389397,30.003945
29.193772,28.277617,29.884275
29.232957,28.350390,30.032720
29.222690,28.369282,29.994072
29.341284,28.447432,30.247382
29.243887,28.363331,29.936495
29.138425,28.371287,30.109905
29.184593,28.455652,29.983154
29.160301,28.455160,30.059079
29.282285,28.437012,29.930139
29.175899,28.359019,30.032536
29.238149,28.457041,30.073635
29.071514,28.361071,30.011596
29.218459,28.504452,30.013915
29.177977,28.387650,30.016723
29.211322,28.361886,30.073601
29.198949,28.366350,29.949204
29.202491,28.382877,30.006065
29.227533,28.313741,30.054600
29.323876,28.432766,30.103326
29.189413,28.317874,30.090423
29.095274,28.468132,30.202662
29.180660,28.365182,30.114284
29.293843,28.493496,30.038631
29.200730,28.408198,29.992964
29.300962,28.341773,29.982921
29.093640,28.405540,30.041614
29.247162,28.400287,30.005402
29.245712,28.408085,30.160252
29.348595,28.413190,29.991535
29.250393,28.449164,29.904009
29.210916,28.451617,30.057919
29.304177,28.478408,30.113898
29.195522,28.335333,30.023027
29.332135,28.368776,30.085504
29.304313,28.335695,30.063634
29.204926,28.363114,30.177499
29.184166,28.354433,30.027434
29.225350,28.321296,30.098558
29.222168,28.346580,30.113036
29.192190,28.327199,30.050245
29.195985,28.319338,29.988540
29.180146,28.325394,30.007307
29.203476,28.406929,30.115317
29.280494,28.576761,30.029816
29.096227,28.359836,29.902477
29.096796,28.458990,29.990282
29.218965,28.278233,29.981217
29.133285,28.360564,30.107919
29.172894,28.349145,29.906025
29.336991,28.404668,30.014970
29.204035,28.502591,30.069796
29.156723,28.384333,30.082124
29.234283,28.321441,29.995398
29.148635,28.554914,30.097763
29.167385,28.378561,30.038781
29.166079,28.416203,30.008266
29.117281,28.411841,30.073372
29.197945,28.392958,30.030772
29.200955,28.434083,30.018169
29.120290,28.365388,29.953358
29.232038,28.403240,30.143265
29.173859,28.342962,30.104998
29.135471,28.395173,30.000401
29.195405,28.369129,29.983576
29.163497,28.327419,30.106774
29.243246,28.527937,30.074217
29.119956,28.315453,29.965352
29.257985,28.510900,29.967974
29.240482,28.274179,29.955134
29.264058,28.400614,30.004763
29.089012,28.292392,30.081844
29.172547,28.317662,30.084237
29.220903,28.471004,30.155062
29.225184,28.324400,29.927821
29.165285,28.518288,29.957593
29.235070,28.215349,30.173610
29.320740,28.520616,30.009276
29.256447,28.414993,29.976621
29.288690,28.213852,29.934312
29.296651,28.523982,30.022149
29.166971,28.451127,30.094695
29.155631,28.448691,29.858766
29.325881,28.331048,30.075816
29.156766,28.350814,30.007037
29.230880,28.384082,29.967784
29.138568,28.467790,29.899597
29.167227,28.339363,29.958984
29.253017,28.363629,30.194002
29.223412,28.344839,29.914773
29.252673,28.374486,30.115068
29.196616,28.435095,30.091937
29.210218,28.206249,30.024865
29.188169,28.432640,30.104736
29.106854,28.349285,30.146888
29.164177,28.474870,30.053467
29.227628,28.370249,30.087504
29.289537,28.449449,29.893905
29.197986,28.434765,30.022263
29.159673,28.383499,30.105384
29.246049,28.369755,29.956770
29.163237,28.516264,30.028568
29.249338,28.327396,30.026576
29.316850,28.221111,29.785406
29.068991,28.329300,29.987757
29.205783,28.472594,30.024781
29.198835,28.512621,30.010743
29.258987,28.331198,30.079563
29.114133,28.460376,30.025842
29.216265,28.407477,30.161762
29.196013,28.384088,30.057790
29.144370,28.437920,29.933460
29.273711,28.439236,29.914736
29.218201,28.394114,30.096526
29.171451,28.415846,30.108331
29.122765,28.358255,29.911590
29.211086,28.404183,29.937062
29.269274,28.359961,30.041515
29.176785,28.378472,30.003210
29.232964,28.319379,30.023521
29.204891,28.331044,30.097165
29.113888,28.340285,29.986402
29.193143,28.396839,29.987935
29.194272,28.252747,30.005758
29.222759,28.295721,29.997463
29.165782,28.483037,30.039783
29.323309,28.364364,30.088420
29.326878,28.477243,29.958780
29.261776,28.415795,30.065481
29.193094,28.344506,30.079214
29.309055,28.482098,30.098997
29.157510,28.327601,30.177738
29.179115,28.431635,29.903040
29.233695,28.333487,30.017148
29.119552,28.424235,30.061245
29.220177,28.342079,29.884431
29.133015,28.375820,30.170459
29.207537,28.381649,29.969613
29.154365,28.420239,30.079384
29.224266,28.233669,30.039445
29.191853,28.354818,30.021154
29.325117,28.373666,30.118399
29.218806,28.388983,30.091477
29.249722,28.477939,29.877676
29.265488,28.352640,30.142919
29.144938,28.321428,30.050790
29.119053,28.381236,30.134507
29.156135,28.517468,30.062980
29.174485,28.538172,30.034465
29.261272,28.434572,30.038012
29.235915,28.317037,30.127346
29.237246,28.294464,30.055755
29.140400,28.513662,29.979500
29.180444,28.291621,29.911248
29.225241,28.338967,30.028817
29.166401,28.489985,29.887242
29.233104,28.427805,30.065395
29.226729,28.417572,30.046838
29.328573,28.379783,29.976834
29.231485,28.416720,29.881838
29.270039,28.423151,29.851231
29.216732,28.403165,30.036421
29.239904,28.313850,30.028042
29.158295,28.431406,29.972921
29.143642,28.338139,30.046158
29.172036,28.471202,30.045636
29.246141,28.334661,30.036035
29.147002,28.481968,30.140959
29.129099,28.373748,30.019308
29.124616,28.409087,30.026447
29.223931,28.372079,30.110911
29.110663,28.484088,30.068639
29.190607,28.376162,30.067671
29.225391,28.381728,30.015585
29.234979,28.455038,30.038387
29.203081,28.491156,30.137860
29.179509,28.277896,30.016050
29.239984,28.415214,29.830130
29.217180,28.451314,29.989142
29.225816,28.415168,30.161180
29.187431,28.276749,30.025741
29.244118,28.402780,30.028078
29.209512,28.527686,30.066429
29.249401,28.309836,29.893187
29.125363,28.376893,29.911473
29.234649,28.339014,29.973417
29.126311,28.280956,29.875510
29.127707,28.270841,30.006100
29.171189,28.349212,30.037307
29.195958,28.394777,29.920496
29.121442,28.432363,30.062700
29.184442,28.444576,30.080649
29.263255,28.422084,30.052400
29.190588,28.456113,30.136062
29.152713,28.526004,30.001268
29.178539,28.330266,30.031265
29.195422,28.322301,29.960890
29.149972,28.332885,30.098144
29.151448,28.511554,29.947370
29.167151,28.331521,29.983116
29.238881,28.281279,30.017323
29.242921,28.351595,30.000381
29.161708,28.429853,29.918844
29.269452,28.418879,29.993838
29.185100,28.332138,30.076461
29.262783,28.433054,30.167535
29.225996,28.346479,29.915796
29.263079,28.290813,29.995315
29.246480,28.455084,30.017199
29.231866,28.327605,30.191943
29.181006,28.382198,29.995828
29.098212,28.397658,29.965433
29.205691,28.484303,30.055037
29.249751,28.431889,30.116872
29.101538,28.481518,30.087703
29.102845,28.503557,30.059329
29.246282,28.398057,29.985564
29.134236,28.288203,30.095435
29.079527,28.351788,30.112665
29.146928,28.553507,30.042035
29.250496,28.318832,30.079389
29.114456,28.373426,30.033857
29.181844,28.383326,30.004515
29.252440,28.448620,30.017921
29.251983,28.375283,30.053413
29.248683,28.363488,30.085190
29.145583,28.436179,30.156653
29.081325,28.314157,29.962150
29.266926,28.361670,29.995102
29.257688,28.397634,29.999778
29.181391,28.300264,29.997760
29.140646,28.489190,30.004665
29.133762,28.500579,30.065805
29.275762,28.337805,29.925323
29.300207,28.461906,30.081906
29.163848,28.393414,29.918655
29.148148,28.537253,29.904067
29.157946,28.382808,29.963997
29.104926,28.475423,29.991482
29.226441,28.475840,30.096610
29.218054,28.410739,29.999915
29.315596,28.369301,30.143064
29.360117,28.286001,29.966629
29.158737,28.427796,30.049622
29.235048,28.271007,30.195345
29.230910,28.374346,30.047531
29.257898,28.362575,30.015221
29.163553,28.424517,29.951940
29.192775,28.276930,30.202686
29.228848,28.397124,30.045068
29.094695,28.357271,29.837480
29.168811,28.385789,29.981311
29.144732,28.218245,29.928919
29.275011,28.379711,29.978477
29.181944,28.466334,30.072543
29.125074,28.431105,30.026586
29.231473,28.268394,30.094768
29.133080,28.374346,30.145485
29.206212,28.308164,30.086114
29.167150,28.306027,30.002547
29.345504,28.397639,30.039563
29.184754,28.426318,30.024779
29.179432,28.345309,30.093296
29.224647,28.313463,30.042124
29.086461,28.438650,30.115395
29.128456,28.268894,30.010805
29.241767,28.345592,30.086039
29.205740,28.323186,30.021870
29.183507,28.405386,29.971107
29.163807,28.376575,30.055312
29.158512,28.370971,30.017459
29.174337,28.374069,30.008956
29.225293,28.387980,30.004196
29.207778,28.406280,30.069206
29.242072,28.373025,29.972379
29.193893,28.425503,29.917832
29.229195,28.318510,29.999700
29.273459,28.431199,29.953736
29.279223,28.417252,30.094677
29.333894,28.373324,29.983817
29.222898,28.373219,30.062087
29.186931,28.398948,29.992279
29.217752,28.333024,29.934952
29.052627,28.456243,29.958264
29.281244,28.404701,29.973276
29.244354,28.457754,30.062720
29.275620,28.482157,30.068105
29.077862,28.437047,30.005332
29.253248,28.407172,30.078444
29.287900,28.307476,29.984973
29.132047,28.359035,30.136884
29.166240,28.491311,30.189021
29.203854,28.504419,29.974849
29.248782,28.445134,30.019379
29.083807,28.403627,30.034270
29.150846,28.273405,29.958912
29.252418,28.422342,29.891851
29.206698,28.392356,29.974081
29.185770,28.408260,30.122233
29.134362,28.294244,30.092465
29.309139,28.262118,30.079728
29.181166,28.337095,29.924976
29.277865,28.372614,29.985163
29.155358,28.477078,29.935681
29.207540,28.332722,30.042257
29.137452,28.388555,30.050632
29.238696,28.392198,30.034809
29.114015,28.398040,29.861011
29.228794,28.430621,30.086174
29.373870,28.440603,29.997256
29.217914,28.373848,29.895685
29.193479,28.321597,29.965959
29.112936,28.314240,29.902746
29.166800,28.427251,29.983692
29.140014,28.462771,30.059078
29.181778,28.308924,30.034677
29.268710,28.304815,30.115755
29.107246,28.361899,30.068581
29.264070,28.405538,30.079448
29.127693,28.435986,30.092679
29.241134,28.411079,30.161350
29.191228,28.431562,29.989613
29.189738,28.397264,30.099112
29.221214,28.390801,30.148648
29.246425,28.238356,29.988066
29.178981,28.375494,30.017563
29.258532,28.405765,29.940368
29.323343,28.345466,30.129186
29.135321,28.448549,29.978850
29.227050,28.301886,30.110983
29.190855,28.279463,29.979058
29.288433,28.452685,29.973497
29.188653,28.468220,30.057875
29.216765,28.428653,30.078627
29.143772,28.352316,30.139441
29.202753,28.295245,29.997176
29.223284,28.480198,30.035973
29.155110,28.432435,30.113469
29.096326,28.306870,29.995901
29.097607,28.384030,30.025830
29.253592,28.307652,30.000843
29.200159,28.496788,29.956048
29.124947,28.294298,30.032323
29.166782,28.286484,30.038663
29.249739,28.353383,30.032032
29.273481,28.284334,30.132936
29.072876,28.346663,30.019551
29.169604,28.434540,30.099453
29.245757,28.338874,30.092534
29.278414,28.327441,30.106275
29.249579,28.451900,30.036333
29.332354,28.539001,30.100797
29.184152,28.401776,30.039401
29.170290,28.369771,30.048794
29.181882,28.458329,29.907551
29.305399,28.365702,30.003837
29.272971,28.311252,29.941184
29.147240,28.428901,30.020018
29.176870,28.342018,30.122138
29.184306,28.333369,30.055077
29.110743,28.296099,30.079056
29.191296,28.368928,30.003075
29.215781,28.321379,29.944404
29.251169,28.503610,30.085313
29.202122,28.447477,29.977541
29.244343,28.318662,29.971686
29.163056,28.262623,30.034851
29.295495,28.267156,30.087977
29.151158,28.305973,29.987603
29.118929,28.416223,30.006042
29.125637,28.367829,30.044910
29.100761,28.362314,29.935432
29.183281,28.610735,30.043840
29.173431,28.286276,30.024414
29.136551,28.437238,30.105539
29.192896,28.409246,30.002880
29.210917,28.391376,29.867535
29.238950,28.468721,30.087995
29.172534,28.370208,30.049476
29.134049,28.382914,29.930877
29.105434,28.412280,30.002629
29.199791,28.273502,30.022305
29.325584,28.407340,29.940177
29.199419,28.367033,30.064410
29.160774,28.501360,30.195995
29.282818,28.421921,30.034400
29.262690,28.396523,30.038233
29.232872,28.478775,30.037369
29.251988,28.498810,29.899575
29.196667,28.339481,29.933245
29.242528,28.414244,29.976564
29.236503,28.330921,30.137843
29.243667,28.398857,29.926160
29.229696,28.285880,30.094123
29.186954,28.631677,30.072158
29.325215,28.315183,30.048704
29.311248,28.316952,30.103932
29.202499,28.322516,30.042126
29.112025,28.487326,29.942030
29.184205,28.382431,30.160679
29.220260,28.459981,30.051126
29.170753,28.321055,30.102849
29.202113,28.472501,30.011165
29.166180,28.418021,30.067830
29.252694,28.437867,29.934783
29.107065,28.450131,30.116586
29.281982,28.423841,30.169996
29.160870,28.426189,30.113446
29.193058,28.295559,30.135212
29.230896,28.217549,30.114009
29.175566,28.370100,29.931268
29.249475,28.333728,29.980531
29.261946,28.459978,30.190049
29.098145,28.335313,30.130842
29.252240,28.282088,30.019102
29.180343,28.391269,30.083301
29.169717,28.270998,30.075449
29.171248,28.278813,29.900279
29.237772,28.412056,30.117081
29.324841,28.389109,30.040499
29.262889,28.519518,30.055296
29.333501,28.245232,29.953973
29.219700,28.454255,29.974086
29.203746,28.400472,30.064446
29.202322,28.400970,30.038891
29.222709,28.482113,30.096753
29.248335,28.336323,30.078686
29.224266,28.339312,30.115913
29.215986,28.291189,30.042186
29.217801,28.369628,29.942634
29.239153,28.413258,30.035171
29.301698,28.504440,29.984657
29.256164,28.500131,30.100702
29.094939,28.298635,30.098281
29.241763,28.186342,30.012837
29.229886,28.431138,29.939937
29.256767,28.301949,29.939948
29.257708,28.401210,29.879240
29.251255,28.374755,30.018435
29.137044,28.455938,29.941807
29.213262,28.393089,30.099063
29.202752,28.524954,30.057155
29.205875,28.394940,30.080829
29.115591,28.367366,30.128695
29.122418,28.369443,30.123790
29.215412,28.406375,29.999216
29.316126,28.347801,29.879424
29.233984,28.465258,30.050944
29.237463,28.306220,30.046624
29.231146,28.369432,30.113820
29.219246,28.390900,30.139588
29.181371,28.482048,30.035116
29.201564,28.394032,30.124850
29.140252,28.287631,30.019553
29.300114,28.328802,29.921811
29.197941,28.415960,30.027334
29.196927,28.383833,29.919805
29.248204,28.314969,30.117346
29.242217,28.345166,30.022302
29.110385,28.483852,29.992838
29.308367,28.425112,29.990067
29.225675,28.435337,30.114971
29.161661,28.276428,30.007451
29.277513,28.433532,29.949525
29.057954,28.367857,30.081996
29.235423,28.303415,30.029167
29.270016,28.354777,29.991081
29.301016,28.288466,30.010036
29.300772,28.402812,29.928468
29.232679,28.141348,29.995900
29.159889,28.441428,29.971283
29.209791,28.417923,29.943396
29.136565,28.383538,30.099316
29.186200,28.445585,30.029756
29.161140,28.425179,30.101240
29.130082,28.456698,29.827813
29.259916,28.320648,29.905362
29.086960,28.340899,30.285106
29.294095,28.448679,29.925312
29.254158,28.309142,30.014179
29.308515,28.520997,29.999087
29.188543,28.401117,29.978207
29.216818,28.412902,30.155731
29.245190,28.317898,29.978964
29.249341,28.476255,29.983812
29.246065,28.350123,30.105812
29.122940,28.286960,30.001388
29.117530,28.349534,29.963173
29.210602,28.253748,30.189670
29.141017,28.288746,29.872187
29.241834,28.465471,30.016827
29.209347,28.309852,30.066552
29.164856,28.396239,30.034058
29.173898,28.472044,30.003096
29.251984,28.367206,29.868634
29.198162,28.339677,29.978173
29.280064,28.364458,29.920305
29.072045,28.419552,30.008218
29.166382,28.384676,29.933572
29.206503,28.479976,30.036028
29.217853,28.307298,29.978933
29.174302,28.276878,30.103231
29.242405,28.418114,30.111551
29.270078,28.401173,30.004989
29.186866,28.398877,30.018653
29.283605,28.425186,30.026581
29.111473,28.441806,29.868081
29.184946,28.306171,30.054850
29.210372,28.404402,30.146996
29.229901,28.445990,29.931238
29.081929,28.397791,30.007266
29.225084,28.447164,30.061342
29.155278,28.490404,29.969365
29.208496,28.304398,30.054061
29.222154,28.430095,30.069437
29.248397,28.358846,30.141807
29.217649,28.342876,30.076490
29.204229,28.404441,30.138770
29.140434,28.422025,30.039299
29.126270,28.483892,30.079052
29.139815,28.449403,30.014422
29.225999,28.339964,30.146595
29.163408,28.344256,30.047950
29.213701,28.279179,30.008426
29.256302,28.387459,30.041365
29.153135,28.283538,30.050096
29.149074,28.441781,30.063368
29.104500,28.341949,30.057171
29.113341,28.368650,30.110013
29.226600,28.548250,30.103401
29.106354,28.376700,30.014690
29.277884,28.288262,30.008155
29.103991,28.478796,30.111444
29.147032,28.445503,30.117460
29.333686,28.362434,30.023248
29.204967,28.379928,29.998247
29.271982,28.308130,30.022342
29.220034,28.306656,29.947923
29.191960,28.406654,30.047892
29.202750,28.474187,30.093442
29.241362,28.306851,29.994575
29.221238,28.363783,29.941138
29.112082,28.433714,30.106439
29.201464,28.308635,30.020690
29.228537,28.359876,29.991995
29.158791,28.455173,30.149263
29.209498,28.380481,29.985546
29.275867,28.322092,30.026353
29.227132,28.419510,30.081521
29.081610,28.414036,30.122114
29.325262,28.362736,30.038396
29.191930,28.262432,30.098202
29.139423,28.309753,30.103972
29.210844,28.358073,30.067563
29.243306,28.354739,29.953310
29.247543,28.402760,30.028776
29.102181,28.379260,30.096053
29.206461,28.502928,29.959122
29.133592,28.472132,29.986893
29.226418,28.444545,30.081904
29.119491,28.489039,30.025510
29.149775,28.501284,30.023811
29.231264,28.462766,30.015291
29.121977,28.294351,30.044407
29.152042,28.378761,30.052291
29.279478,28.423333,30.047381
29.252686,28.345029,29.922542
29.216570,28.379576,29.991640
29.202552,28.285993,30.077494
29.248637,28.443425,30.045638
29.253697,28.418844,29.987275
29.244271,28.346620,29.971367
29.182485,28.377768,29.982105
29.260320,28.329020,30.126631
29.210355,28.339708,29.963567
29.205123,28.443064,30.017481
29.152425,28.280427,30.072478
29.164935,28.363445,30.098267
29.241908,28.302244,29.987766
29.270195,28.411442,29.859109
29.179516,28.304446,30.056350
29.322543,28.236334,30.005303
29.128412,28.433261,30.149345
29.185695,28.367736,29.918453
29.120962,28.420483,30.021654
29.165879,28.349414,29.964528
29.174441,28.392386,30.065793
29.115909,28.268197,29.917682
29.329806,28.401369,30.067156
29.314067,28.388714,29.858324
29.301457,28.392031,30.022460
29.171831,28.274310,30.064477
29.161734,28.447279,29.983787
29.112231,28.326295,29.938455
29.077202,28.478349,30.010925
29.268306,28.457219,29.855421
29.215753,28.397280,30.114629
29.259590,28.553814,29.916067
29.066194,28.219688,30.016446
29.258130,28.372080,30.069332
29.164990,28.302604,30.053442
29.104202,28.324601,30.134531
29.179165,28.346444,30.039786
29.142717,28.252786,30.157639
29.306952,28.452438,30.169371
29.188816,28.327650,30.046747
29.134636,28.432716,30.049739
29.310552,28.425685,30.060097
29.148747,28.261963,30.072236
29.328607,28.325131,29.957353
29.245610,28.456433,29.980103
29.174178,28.336033,30.049690
29.181128,28.376298,29.994185
29.193822,28.384358,30.031965
29.162476,28.461422,30.016298
29.242621,28.473393,29.906847
29.238480,28.418588,29.888662
29.228774,28.359859,30.146167
29.084700,28.468567,30.086850
29.276667,28.323183,30.149133
29.230008,28.376289,30.124862
29.178643,28.278605,30.142668
29.201468,28.437832,30.051581
29.154349,28.398981,29.938498
29.238867,28.336580,30.028106
29.156687,28.330969,29.984172
29.179398,28.347713,29.952042
29.184253,28.356170,30.029402
29.285579,28.379610,30.055548
29.231856,28.376473,30.028551
29.097923,28.417194,30.029781
29.250049,28.369912,30.068706
29.161260,28.394614,29.955281
29.174060,28.365203,30.070311
29.110945,28.413734,30.105737
29.260485,28.454900,30.068275
29.184283,28.369630,30.084998
29.246920,28.405430,29.996402
29.319123,28.462353,30.073411
29.164840,28.529660,30.071220
29.170113,28.239365,30.092400
29.221377,28.445320,30.077738
29.240787,28.382948,30.125651
29.113987,28.398725,30.051316
29.175388,28.253429,29.829610
29.290535,28.465120,30.033811
29.299745,28.281424,29.893837
29.229229,28.324776,30.071346
29.282260,28.437830,30.066979
29.247098,28.335987,30.154506
29.278388,28.248592,29.967855
29.115487,28.362262,29.828674
29.047326,28.446599,30.018041
29.218382,28.421597,29.921231
29.235747,28.308920,30.085242
29.143613,28.438388,29.965452
29.179453,28.354793,30.012397
29.178669,28.398675,30.064945
29.212479,28.291659,30.023469
29.292555,28.378409,29.986758
29.227386,28.378006,30.037461
29.286508,28.506091,29.920637
29.208782,28.385277,29.960400
29.184032,28.417279,30.061198
29.182271,28.486847,30.089026
29.076186,28.491840,30.075746
29.244314,28.415476,29.951723
29.134236,28.428561,30.055906
29.231730,28.497929,29.896855
29.183027,28.428699,30.046547
29.208472,28.239616,29.866033
29.147841,28.329773,29.931691
29.166448,28.341711,30.068561
29.232609,28.390300,30.046663
29.187907,28.366447,29.986074
29.222970,28.341364,29.938281
29.231739,28.578709,30.091460
29.252046,28.363067,30.032136
29.153148,28.440372,30.061871
29.331651,28.367430,29.954651
29.138427,28.443471,30.025805
29.268333,28.228316,29.985163
29.069101,28.344666,29.965146
29.131668,28.286637,30.044712
29.241947,28.312654,30.123368
29.242934,28.427145,30.052591
29.301590,28.401630,30.134038
29.120512,28.396465,30.110256
29.221449,28.298390,29.934335
29.166858,28.397798,30.041361
29.314356,28.423731,29.920794
29.151851,28.371616,29.973170
29.308574,28.393091,30.132094
29.139508,28.515995,30.133391
29.228579,28.320934,30.014313
29.251399,28.356955,30.053806
29.248291,28.327289,30.119166
29.229086,28.568803,29.916467
29.150624,28.379959,29.885255
29.108694,28.563655,30.000303
29.048735,28.477838,29.955850
29.231181,28.368097,30.134444
29.316459,28.394242,30.003604
29.244969,28.338523,30.107959
29.145376,28.424198,30.008012
29.293090,28.448578,30.098543
29.159937,28.429881,30.000037
29.340935,28.491015,29.952935
29.203295,28.316402,30.100245
29.140680,28.417162,30.070172
29.259716,28.380780,30.115056
29.195751,28.431487,30.009046
29.269157,28.337984,30.099372
29.279024,28.339444,30.080091
29.123245,28.377290,29.997507
29.222354,28.389091,29.913373
29.209154,28.391328,29.863718
29.239120,28.398705,29.951268
29.273702,28.395081,30.038439
